ID,Case Number,Date,Block,IUCR,Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Location
12647430,JF179919,03/20/2022 12:10:00 AM,011XX S PULASKI RD,810,THEFT,OVER $500,STREET,FALSE,FALSE,1132,11,24,29,6,1149893,1894625,2022,03/27/2022 04:52:17 PM,"(41.866762539, -87.725200404)"
12652585,JF186071,03/19/2022 07:00:00 PM,030XX N CENTRAL AVE,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,2514,25,31,19,08A,1138504,1919710,2022,03/27/2022 04:50:01 PM,"(41.935812603, -87.766402745)"
12647794,JF180475,03/20/2022 02:43:00 PM,063XX S KEDZIE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,OTHER (SPECIFY),FALSE,FALSE,823,8,17,66,15,1156149,1862220,2022,03/27/2022 04:52:17 PM,"(41.777715194, -87.703106371)"
12647931,JF180674,03/20/2022 06:11:00 PM,049XX N MARINE DR,560,ASSAULT,SIMPLE,PARK PROPERTY,FALSE,FALSE,2024,20,48,3,08A,1169938,1933073,2022,03/27/2022 04:52:17 PM,"(41.971852622, -87.650489142)"
12648315,JF181026,03/20/2022 07:00:00 PM,053XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,FALSE,FALSE,2515,25,36,19,14,1140439,1915442,2022,03/27/2022 04:52:17 PM,"(41.924065433, -87.759396368)"
12647597,JF180245,03/20/2022 10:45:00 AM,015XX E 87TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,412,4,8,48,7,1188159,1847605,2022,03/27/2022 04:52:17 PM,"(41.736906629, -87.586223454)"
12648107,JF179958,03/20/2022 01:56:00 AM,035XX N CLARK ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1924,19,44,6,08B,1168620,1923669,2022,03/27/2022 04:52:17 PM,"(41.946076436, -87.655609079)"
12647475,JF180071,03/20/2022 05:26:00 AM,016XX N MONITOR AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,TRUE,2531,25,29,25,04A,1137182,1910330,2022,03/27/2022 04:52:17 PM,"(41.910096709, -87.771487136)"
12647598,JF180150,03/20/2022 08:19:00 AM,118XX S EGGLESTON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,522,5,34,53,7,1175428,1826359,2022,03/27/2022 04:52:17 PM,"(41.678898375, -87.633498178)"
12648137,JF180858,03/20/2022 10:45:00 PM,037XX W FULLERTON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2524,25,31,22,08B,1150837,1915691,2022,03/27/2022 04:52:17 PM,"(41.92455138, -87.721183062)"
12647555,JF180188,03/20/2022 01:00:00 AM,035XX W EVERGREEN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1422,14,26,23,6,1152544,1908755,2022,03/27/2022 04:52:17 PM,"(41.905484768, -87.715094487)"
12647839,JF180635,03/20/2022 05:40:00 PM,011XX S CANAL ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,124,1,25,28,6,1173303,1895451,2022,03/27/2022 04:52:17 PM,"(41.868541914, -87.639235361)"
12647885,JF180659,03/20/2022 05:15:00 PM,060XX S WOOD ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,714,7,15,67,08A,1165384,1864663,2022,03/27/2022 04:52:17 PM,"(41.784228388, -87.669181394)"
12648848,JF181862,03/20/2022 06:30:00 PM,034XX W PALMER ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1413,14,35,22,6,1153164,1914412,2022,03/27/2022 04:52:17 PM,"(41.920995793, -87.712666629)"
12649274,JF181379,03/20/2022 09:35:00 PM,027XX N HAMLIN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2524,25,31,22,7,1150576,1918185,2022,03/27/2022 04:52:17 PM,"(41.93140024, -87.722076765)"
12647976,JF180744,03/20/2022 04:00:00 PM,006XX W 60TH ST,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,711,7,20,68,6,1172893,1864872,2022,03/27/2022 04:52:17 PM,"(41.784639447, -87.641644377)"
12647451,JF180053,03/20/2022 04:18:00 AM,012XX N PULASKI RD,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,GAS STATION,FALSE,FALSE,2534,25,37,23,7,1149498,1907791,2022,03/27/2022 04:52:17 PM,"(41.902899152, -87.72630861)"
12647765,JF180472,03/20/2022 01:58:00 PM,023XX S HOMAN AVE,485,BATTERY,AGGRAVATED OF A CHILD,SIDEWALK,FALSE,FALSE,1024,10,22,30,04B,1154064,1888321,2022,03/27/2022 04:52:17 PM,"(41.849381544, -87.710056078)"
12647964,JF180730,03/20/2022 07:28:00 PM,012XX W 74TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,734,7,17,67,08A,1169103,1855374,2022,03/27/2022 04:52:17 PM,"(41.758658568, -87.655814386)"
12647930,JF180688,03/20/2022 12:00:00 AM,018XX W LAWRENCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2032,20,47,4,14,1163385,1931915,2022,03/27/2022 04:52:17 PM,"(41.968815819, -87.674618145)"
12647818,JF180511,03/20/2022 03:02:00 PM,014XX S CENTRAL PARK AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,TRUE,FALSE,1021,10,24,29,15,1152608,1892814,2022,03/27/2022 04:52:17 PM,"(41.861739739, -87.715281115)"
12648312,JF181051,03/20/2022 09:30:00 PM,066XX S SACRAMENTO AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,831,8,17,66,6,1157524,1860494,2022,03/27/2022 04:52:17 PM,"(41.772951033, -87.698112295)"
12647315,JF179900,03/20/2022 12:00:00 AM,044XX W VAN BUREN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,1131,11,28,26,14,1146958,1897656,2022,03/27/2022 04:52:17 PM,"(41.875136518, -87.735897791)"
12647847,JF180396,03/20/2022 11:05:00 AM,0000X E ADAMS ST,820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,113,1,42,32,6,1176602,1899471,2022,03/27/2022 04:52:17 PM,"(41.879499198, -87.627002693)"
12647429,JF180011,03/20/2022 03:05:00 AM,067XX S LOOMIS BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,725,7,17,67,08B,1168158,1860036,2022,03/27/2022 04:52:17 PM,"(41.771472076, -87.659143827)"
12648076,JF180873,03/20/2022 10:52:00 PM,021XX N WESTERN AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,RESTAURANT,TRUE,FALSE,1431,14,1,22,11,1160017,1914161,2022,03/27/2022 04:52:17 PM,"(41.920168165, -87.687494056)"
12647559,JF180210,03/20/2022 03:00:00 AM,053XX N WINTHROP AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,2023,20,48,77,08A,1167907,1935617,2022,03/27/2022 04:52:17 PM,"(41.97887761, -87.657883624)"
12648916,JF181170,03/20/2022 12:23:00 PM,0000X N STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,112,1,42,32,6,1176362,1900577,2022,03/27/2022 04:52:17 PM,"(41.882539542, -87.627850543)"
12648245,JF181021,03/20/2022 02:00:00 PM,039XX S LAKE PARK AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,214,2,4,36,7,1183292,1879180,2022,03/27/2022 04:52:17 PM,"(41.823665846, -87.603072021)"
12652402,JF185938,02/23/2022 12:00:00 AM,043XX S DEARBORN ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,215,2,3,38,26,1176690,1876410,2022,03/27/2022 04:50:01 PM,"(41.816216158, -87.627375659)"
12647895,JF180652,03/20/2022 06:00:00 PM,007XX N RUSH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1833,18,42,8,6,1176965,1905486,2022,03/27/2022 04:52:17 PM,"(41.895996468, -87.625487641)"
12649347,JF182436,03/20/2022 08:35:00 PM,002XX S LOTUS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,1522,15,29,25,14,1139915,1898582,2022,03/27/2022 04:52:17 PM,"(41.877809197, -87.761734553)"
12649976,JF182225,03/20/2022 06:00:00 PM,046XX N MAGNOLIA AVE,810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1913,19,46,3,6,1167075,1931023,2022,03/27/2022 04:52:17 PM,"(41.966289488, -87.661075906)"
12647469,JF180073,03/20/2022 04:15:00 AM,006XX N CLARK ST,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,1832,18,42,8,08A,1175432,1904246,2022,03/27/2022 04:52:17 PM,"(41.892628411, -87.63115524)"
12647757,JF180407,03/20/2022 01:40:00 PM,0000X E ROOSEVELT RD,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,123,1,4,32,08B,1176901,1895075,2022,03/27/2022 04:52:17 PM,"(41.867429555, -87.626037832)"
12647792,JF180575,03/20/2022 02:00:00 PM,035XX W 74TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,835,8,17,66,14,1154032,1855307,2022,03/27/2022 04:52:17 PM,"(41.758787148, -87.711050764)"
12648054,JF180798,03/20/2022 08:35:00 PM,007XX E 84TH PL,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,632,6,6,44,08A,1182760,1849015,2022,03/27/2022 04:52:17 PM,"(41.740902738, -87.605959836)"
12649549,JF182682,03/20/2022 12:00:00 AM,116XX S ELIZABETH ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,524,5,34,53,6,1170089,1827532,2022,03/27/2022 04:52:17 PM,"(41.682234625, -87.653007122)"
12647513,JF180115,03/20/2022 07:24:00 AM,023XX N KEDZIE BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1413,14,32,22,08B,1154646,1915470,2022,03/27/2022 04:52:17 PM,"(41.923869468, -87.707193016)"
12652842,JF186516,03/15/2022 12:00:00 PM,062XX S PARK SHORE EAST CT,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,314,3,5,42,5,1187570,1863935,2022,03/27/2022 04:50:01 PM,"(41.781731648, -87.587862886)"
12648009,JF180754,03/20/2022 07:00:00 PM,007XX N TROY ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1221,12,27,23,7,1155241,1904796,2022,03/27/2022 04:52:17 PM,"(41.894567145, -87.705293917)"
12647953,JF180526,03/20/2022 02:00:00 AM,012XX E 79TH ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,411,4,8,45,5,1186044,1852871,2022,03/27/2022 04:52:17 PM,"(41.751407191, -87.593806252)"
12647873,JF180425,03/20/2022 01:30:00 PM,035XX N WESTERN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SMALL RETAIL STORE,FALSE,TRUE,1921,19,47,5,26,1159750,1923344,2022,03/27/2022 04:52:17 PM,"(41.94537244, -87.688221187)"
12648030,JF179969,03/20/2022 02:05:00 AM,007XX E 75TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,323,3,6,69,08B,1182657,1855452,2022,03/27/2022 04:52:17 PM,"(41.758568942, -87.606137886)"
12647378,JF180001,03/20/2022 02:52:00 AM,052XX S CAMPBELL AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,923,9,14,63,15,1160588,1869948,2022,03/27/2022 04:52:17 PM,"(41.798831443, -87.686619711)"
12647396,JF179993,03/20/2022 02:41:00 AM,093XX S WENTWORTH AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,634,6,21,49,04A,1176595,1842985,2022,03/27/2022 04:52:17 PM,"(41.724496415, -87.628728609)"
12653011,JF186103,03/20/2022 01:00:00 PM,020XX W Willow St,810,THEFT,OVER $500,STREET,FALSE,FALSE,1434,14,32,24,6,1162392,1911863,2022,03/27/2022 04:52:17 PM,"(41.913812882, -87.678832325)"
12647653,JF180198,03/20/2022 09:00:00 AM,092XX S BRANDON AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,FALSE,424,4,10,46,26,1198933,1844260,2022,03/27/2022 04:52:17 PM,"(41.727464255, -87.546863661)"
12650487,JF183674,03/20/2022 09:59:00 AM,056XX N RIDGE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,DRUG STORE,FALSE,FALSE,2013,20,48,77,11,1167084,1937517,2022,03/27/2022 04:52:17 PM,"(41.984109031, -87.660855375)"
12648101,JF180860,03/20/2022 10:44:00 PM,132XX S LANGLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,533,5,9,54,14,1183259,1817661,2022,03/27/2022 04:52:17 PM,"(41.654851673, -87.605102869)"
12647944,JF180653,03/20/2022 05:41:00 PM,027XX S DRAKE AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1032,10,22,30,18,1153143,1885624,2022,03/27/2022 04:52:17 PM,"(41.841998942, -87.71350772)"
12647444,JF180009,03/20/2022 02:30:00 AM,043XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,215,2,3,38,15,1176995,1876348,2022,03/27/2022 04:52:17 PM,"(41.816039143, -87.626258734)"
12648187,JF180327,03/20/2022 12:00:00 AM,0000X W 103RD ST,620,BURGLARY,UNLAWFUL ENTRY,HOTEL / MOTEL,FALSE,FALSE,512,5,34,49,5,1177576,1836668,2022,03/27/2022 04:52:17 PM,"(41.707139627, -87.625325518)"
12647737,JF180330,03/20/2022 12:35:00 PM,063XX S TROY ST,031A,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,823,8,17,66,3,1156475,1862487,2022,03/27/2022 04:52:17 PM,"(41.778441319, -87.701904052)"
12648130,JF180872,03/20/2022 10:50:00 PM,013XX W 72ND ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,FALSE,FALSE,734,7,6,67,15,1168506,1857016,2022,03/27/2022 04:52:17 PM,"(41.763177314, -87.657955103)"
12652586,JF184934,3/9/2022 9:00,045XX N KENTON AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,FALSE,FALSE,1722,17,39,16,11,1144885,1929832,2022,03/27/2022 04:50:01 PM,"(41.963470059, -87.742695447)"
12648199,JF180884,03/20/2022 08:45:00 PM,007XX N CENTRAL PARK AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,1121,11,27,23,08B,1152248,1904755,2022,03/27/2022 04:52:17 PM,"(41.89451423, -87.716287483)"
12647904,JF180709,03/20/2022 12:00:00 AM,007XX W 47TH PL,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,FALSE,TRUE,935,9,11,61,17,1172152,1873371,2022,03/27/2022 04:52:17 PM,"(41.807977939, -87.644111343)"
12647367,JF179939,03/20/2022 12:45:00 AM,032XX W 64TH ST,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,823,8,17,66,04B,1155867,1862002,2022,03/27/2022 04:52:17 PM,"(41.777122636, -87.704146045)"
12647609,JF180127,03/20/2022 04:40:00 AM,045XX N ELSTON AVE,610,BURGLARY,FORCIBLE ENTRY,AUTO / BOAT / RV DEALERSHIP,FALSE,FALSE,1722,17,39,16,5,1147146,1930095,2022,03/27/2022 04:52:17 PM,"(41.964148682, -87.734375666)"
12647666,JF180271,03/20/2022 11:15:00 AM,001XX N OAKLEY BLVD,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,1223,12,27,28,08B,1161062,1900805,2022,03/27/2022 04:52:17 PM,"(41.883496589, -87.68402596)"
12647386,JF179956,03/20/2022 01:05:00 AM,114XX S LAFLIN ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2234,22,34,75,6,1168159,1828983,2022,03/27/2022 04:52:17 PM,"(41.68625802, -87.660030554)"
12647484,JF180018,03/20/2022 02:21:00 AM,0000X E CULLERTON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,FALSE,FALSE,131,1,3,33,15,1177000,1890716,2022,03/27/2022 04:52:17 PM,"(41.855465937, -87.625806269)"
12648450,JF181290,03/20/2022 06:50:00 PM,072XX S CAMPBELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,832,8,18,66,14,1160963,1856525,2022,03/27/2022 04:52:17 PM,"(41.761989131, -87.685615284)"
12647810,JF180516,03/20/2022 12:00:00 PM,059XX S CARPENTER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,712,7,16,68,14,1170330,1865381,2022,03/27/2022 04:52:17 PM,"(41.786092397, -87.651026559)"
12650804,JF180789,03/20/2022 08:30:00 PM,079XX S COLFAX AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,422,4,7,46,11,1194899,1852663,2022,03/27/2022 04:52:17 PM,"(41.750622983, -87.561364398)"
12648594,JF180228,03/20/2022 10:45:00 AM,013XX W 109TH ST,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,FALSE,TRUE,2234,22,34,75,04B,1169310,1832483,2022,03/27/2022 04:52:17 PM,"(41.695837832, -87.655716159)"
12647857,JF180593,03/20/2022 01:36:00 PM,005XX W ELM ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1823,18,27,8,6,1172288,1907878,2022,03/27/2022 04:52:17 PM,"(41.902664851, -87.642594393)"
12647751,JF180649,03/20/2022 02:30:00 PM,052XX N BROADWAY,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,TRUE,FALSE,2023,20,48,77,08A,1167370,1934861,2022,03/27/2022 04:52:17 PM,"(41.976814727, -87.659880317)"
12647435,JF179951,03/20/2022 01:03:00 AM,061XX S TRIPP AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,813,8,13,65,14,1149090,1863587,2022,03/27/2022 04:52:17 PM,"(41.781605511, -87.728949882)"
12648217,JF180221,03/20/2022 10:00:00 AM,061XX N BROADWAY,860,THEFT,RETAIL THEFT,SIDEWALK,FALSE,FALSE,2433,24,48,77,6,1167193,1940774,2022,03/27/2022 04:52:17 PM,"(41.993043969, -87.660360363)"
12647496,JF180121,03/20/2022 04:00:00 AM,017XX N KEDVALE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - GARAGE,FALSE,FALSE,2534,25,26,20,14,1148451,1911148,2022,03/27/2022 04:52:17 PM,"(41.912131362, -87.730067748)"
12651651,JF181846,03/20/2022 03:00:00 AM,022XX W MAYPOLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,1223,12,27,28,14,1161267,1900967,2022,03/27/2022 04:52:17 PM,"(41.883936873, -87.683268679)"
12649076,JF180790,03/20/2022 08:00:00 PM,080XX S ELLIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,631,6,8,44,08B,1184291,1851855,2022,03/27/2022 04:52:17 PM,"(41.74866035, -87.600261793)"
12648395,JF181257,03/20/2022 03:00:00 PM,087XX S ADA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2222,22,21,71,14,1168855,1846844,2022,03/27/2022 04:52:17 PM,"(41.735256427, -87.656969022)"
12648660,JF180854,03/20/2022 03:00:00 PM,062XX N FAIRFIELD AVE,820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2413,24,50,2,6,1156872,1941218,2022,03/27/2022 04:52:17 PM,"(41.994478611, -87.698312697)"
12652475,JF185998,03/14/2022 12:00:00 AM,006XX W 65TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,723,7,20,68,11,1172916,1861779,2022,03/27/2022 04:50:01 PM,"(41.776151397, -87.641651267)"
12650038,JF182265,03/20/2022 08:02:00 AM,006XX N LA SALLE DR,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1832,18,42,8,6,1175023,1904549,2022,03/27/2022 04:52:17 PM,"(41.893469034, -87.632648229)"
12652807,JF186492,03/19/2022 12:00:00 AM,008XX N KARLOV AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1111,11,37,23,6,1148901,1905269,2022,03/27/2022 04:50:01 PM,"(41.895990094, -87.728566825)"
12648351,JF181197,03/20/2022 07:30:00 PM,011XX W 103RD PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2232,22,34,73,7,1170628,1836173,2022,03/27/2022 04:52:17 PM,"(41.705935215, -87.650783415)"
12647997,JF180779,03/20/2022 08:38:00 PM,046XX W NORTH AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,TRUE,FALSE,2533,25,37,25,26,1145320,1910233,2022,03/27/2022 04:52:17 PM,"(41.909680361, -87.741593465)"
12648049,JF180735,03/20/2022 06:32:00 PM,038XX N CALIFORNIA AVE,265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,1733,17,33,16,2,1157034,1925295,2022,4/8/2022 16:51,"(41.950781768, -87.698151062)"
12648003,JF180697,03/20/2022 06:00:00 PM,004XX E LOWER WACKER DR,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER (SPECIFY),TRUE,FALSE,114,1,42,32,7,1179263,1902486,2022,04/15/2022 04:48:00 PM,"(41.887711996, -87.617139647)"
12647917,JF180448,03/20/2022 01:16:00 PM,022XX S WENTWORTH AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,914,9,25,34,6,1175327,1889347,2022,03/27/2022 04:52:17 PM,"(41.851746966, -87.631987943)"
12647803,JF180381,03/20/2022 01:24:00 PM,007XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1834,18,42,8,6,1177303,1905177,2022,03/27/2022 04:52:17 PM,"(41.895140898, -87.624255632)"
12649020,JF181614,03/20/2022 12:00:00 AM,004XX N CLAREMONT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE - DELIVERY TRUCK,FALSE,FALSE,1221,12,26,24,7,1160658,1903058,2022,03/27/2022 04:52:17 PM,"(41.889687395, -87.685447016)"
12652616,JF186181,03/16/2022 07:00:00 PM,052XX N RESERVE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),FALSE,FALSE,1614,16,41,76,11,1116985,1933526,2022,03/27/2022 04:50:01 PM,"(41.974088764, -87.845199437)"
12647982,JF180598,03/20/2022 03:00:00 PM,028XX W BERTEAU AVE,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,FALSE,FALSE,1724,17,33,16,04B,1156474,1927772,2022,03/27/2022 04:52:17 PM,"(41.95759018, -87.700142317)"
12647649,JF180237,03/20/2022 10:32:00 AM,096XX S CALUMET AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,TRUE,FALSE,511,5,9,49,14,1180280,1841127,2022,03/27/2022 04:52:17 PM,"(41.719314268, -87.61528737)"
12653009,JF185922,03/19/2022 07:00:00 PM,002XX N STETSON AVE,820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,114,1,42,32,6,1177858,1901934,2022,03/27/2022 04:50:01 PM,"(41.886229343, -87.622315982)"
12648121,JF180919,03/20/2022 11:56:00 PM,065XX S ALBANY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),TRUE,TRUE,831,8,17,66,08B,1156845,1861092,2022,03/27/2022 04:52:17 PM,"(41.77460577, -87.700585228)"
12647323,JF179909,03/20/2022 12:09:00 AM,062XX S KNOX AVE,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,813,8,13,64,08A,1146446,1862858,2022,03/27/2022 04:52:17 PM,"(41.779655602, -87.738662045)"
12647730,JF180335,03/20/2022 12:23:00 PM,005XX E 74TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,323,3,6,69,08B,1180951,1856063,2022,03/27/2022 04:52:17 PM,"(41.760284994, -87.61237142)"
12648091,JF180871,03/20/2022 10:40:00 PM,017XX S WABASH AVE,460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,131,1,3,33,08B,1177039,1891851,2022,03/27/2022 04:52:17 PM,"(41.858579571, -87.625628785)"
12648039,JF180762,03/20/2022 07:05:00 PM,086XX S CICERO AVE,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,834,8,18,70,08A,1145928,1846740,2022,03/27/2022 04:52:17 PM,"(41.735434763, -87.740968012)"
12647673,JF180299,03/20/2022 11:38:00 AM,073XX S YALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,731,7,6,69,14,1175893,1856331,2022,03/27/2022 04:52:17 PM,"(41.761135248, -87.630900966)"
12652532,JF186040,03/20/2022 12:00:00 AM,091XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,633,6,8,44,6,1183156,1844727,2022,03/27/2022 04:52:17 PM,"(41.729126787, -87.604641957)"
12647616,JF180100,03/20/2022 06:21:00 AM,005XX S MICHIGAN AVE,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",HOTEL / MOTEL,FALSE,FALSE,123,1,42,32,08B,1177364,1897937,2022,03/27/2022 04:52:17 PM,"(41.875272573, -87.624251314)"
12648173,JF180865,03/20/2022 09:00:00 PM,012XX N WELLS ST,810,THEFT,OVER $500,BAR OR TAVERN,FALSE,FALSE,1821,18,2,8,6,1174476,1908836,2022,03/27/2022 04:52:17 PM,"(41.905245026, -87.6345289)"
12648705,JF181593,03/20/2022 02:15:00 PM,062XX W 62ND ST,560,ASSAULT,SIMPLE,PARK PROPERTY,FALSE,FALSE,812,8,13,64,08A,1135961,1862764,2022,03/27/2022 04:52:17 PM,"(41.779590193, -87.777104405)"
12647529,JF180175,03/20/2022 09:40:00 AM,075XX S MAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,612,6,17,71,14,1169958,1854789,2022,03/27/2022 04:52:17 PM,"(41.757034731, -87.652697835)"
